split_id,repeat_id,fold,strategy,model,calibration,best_inner_deviance,alpha,lambda,roc_auc,pr_auc,log_loss,brier,n_test,n_pos_test
3,1,3,enet_sigmoid,enet,sigmoid,0.16624723251376514,0.3,0.007695904535325147,0.9960317460317462,0.9939182194616977,0.08954860889809912,0.027749133760381406,57,21
3,1,3,enet_isotonic,enet,isotonic,0.16624723251376514,0.3,0.007695904535325147,0.9920634920634921,0.9901550062840385,0.08636281480142137,0.025935065946026604,57,21
4,1,4,ridge_raw,ridge,raw,0.25557359004843094,0,0.06071047419183024,0.9973544973544973,0.9954596990311276,0.10697128897245335,0.023409724283257428,57,21
4,1,4,ridge_sigmoid,ridge,sigmoid,0.25557359004843094,0,0.06071047419183024,0.9973544973544973,0.9954596990311276,0.05403387967095471,0.01559710355548632,57,21
4,1,4,ridge_isotonic,ridge,isotonic,0.25557359004843094,0,0.06071047419183024,0.9854497354497354,0.975108225108225,0.25172614299338325,0.018422793504614437,57,21
4,1,4,lasso_raw,lasso,raw,0.19533223354615023,1,0.006980229239597048,1,1,0.061876619526216474,0.013097771871190819,57,21
4,1,4,lasso_sigmoid,lasso,sigmoid,0.19533223354615023,1,0.006980229239597048,1,1,0.042178554618977696,0.012058392368361587,57,21
4,1,4,lasso_isotonic,lasso,isotonic,0.19533223354615023,1,0.006980229239597048,0.9993386243386243,0.9989177489177489,0.041355170674803994,0.012687853813208704,57,21
4,1,4,enet_raw,enet,raw,0.17714417905904994,0.7,0.005199281872485256,1,1,0.051376076551911794,0.010851039708133389,57,21
4,1,4,enet_sigmoid,enet,sigmoid,0.17714417905904994,0.7,0.005199281872485256,1,1,0.037437658920027504,0.011186212248952958,57,21
4,1,4,enet_isotonic,enet,isotonic,0.17714417905904994,0.7,0.005199281872485256,1,1,0.03433256455323219,0.011608142876618726,57,21
5,1,5,ridge_raw,ridge,raw,0.23907547857703437,0,0.06130526425050588,0.9801587301587308,0.979875283446712,0.1659152495934446,0.04166509050609597,57,21
5,1,5,ridge_sigmoid,ridge,sigmoid,0.23907547857703437,0,0.06130526425050588,0.9801587301587308,0.979875283446712,0.17826198518428835,0.029782985519170017,57,21
5,1,5,ridge_isotonic,ridge,isotonic,0.23907547857703437,0,0.06130526425050588,0.9728835978835979,0.9802005012531328,0.2611420966450109,0.020141879473346523,57,21
5,1,5,lasso_raw,lasso,raw,0.20845906492205746,1,0.013518612271666985,0.9828042328042333,0.9815168491639079,0.1564904633531988,0.03829445602558302,57,21
5,1,5,lasso_sigmoid,lasso,sigmoid,0.20845906492205746,1,0.013518612271666985,0.9828042328042333,0.9815168491639079,0.15618832593800833,0.03026378327829421,57,21
5,1,5,lasso_isotonic,lasso,isotonic,0.20845906492205746,1,0.013518612271666985,0.9801587301587301,0.9818070818070818,0.12965345443827628,0.026747029823912992,57,21
5,1,5,enet_raw,enet,raw,0.15592165150643736,0.3,0.007010194203359349,0.9828042328042333,0.9815168491639079,0.13139332868772355,0.02639802292509787,57,21
5,1,5,enet_sigmoid,enet,sigmoid,0.15592165150643736,0.3,0.007010194203359349,0.9828042328042333,0.9815168491639079,0.1439938586422895,0.022103743623932703,57,21
5,1,5,enet_isotonic,enet,isotonic,0.15592165150643736,0.3,0.007010194203359349,0.9675925925925926,0.9755828966355282,0.257290865909199,0.01968543891620649,57,21
6,1,6,ridge_raw,ridge,raw,0.23476933606737588,0,0.04624128147270345,1,1,0.08460012932733998,0.018793941557160593,57,21
6,1,6,ridge_sigmoid,ridge,sigmoid,0.23476933606737588,0,0.04624128147270345,1,1,0.026808838262560194,0.006787173648764799,57,21
6,1,6,ridge_isotonic,ridge,isotonic,0.23476933606737588,0,0.04624128147270345,1,1,0.03605934203667367,0.011938843670111254,57,21
6,1,6,lasso_raw,lasso,raw,0.22665736986634707,1,0.011190983229240233,1,1,0.0514479849111447,0.007939173743515273,57,21
6,1,6,lasso_sigmoid,lasso,sigmoid,0.22665736986634707,1,0.011190983229240233,1,1,0.0145462241398619,0.0016068068720865424,57,21
6,1,6,lasso_isotonic,lasso,isotonic,0.22665736986634707,1,0.011190983229240233,1,1,0.012892599209106416,0.0016737457530800006,57,21
6,1,6,enet_raw,enet,raw,0.16759086491529934,0.1,0.007536176707406647,1,1,0.050925137626887024,0.013066273790619254,57,21
6,1,6,enet_sigmoid,enet,sigmoid,0.16759086491529934,0.1,0.007536176707406647,1,1,0.03609747262870776,0.011795325686697623,57,21
6,1,6,enet_isotonic,enet,isotonic,0.16759086491529934,0.1,0.007536176707406647,1,1,0.04558480475789911,0.014434173958860527,57,21
7,1,7,ridge_raw,ridge,raw,0.24322277160068298,0,0.06135576942574093,0.9920634920634923,0.9892144892144892,0.14826183882240743,0.04184178113173615,57,21
7,1,7,ridge_sigmoid,ridge,sigmoid,0.24322277160068298,0,0.06135576942574093,0.9920634920634923,0.9892144892144892,0.11078055341450035,0.03128847804521227,57,21
7,1,7,ridge_isotonic,ridge,isotonic,0.24322277160068298,0,0.06135576942574093,0.994047619047619,0.9918831168831169,0.09690871656473143,0.028689738126815353,57,21
7,1,7,lasso_raw,lasso,raw,0.16637632801698193,1,0.0058567055012640305,0.9920634920634922,0.9874543501611172,0.13059719622754692,0.04303490439840734,57,21
7,1,7,lasso_sigmoid,lasso,sigmoid,0.16637632801698193,1,0.0058567055012640305,0.9920634920634922,0.9874543501611172,0.12521977037938892,0.041652155132981344,57,21
7,1,7,lasso_isotonic,lasso,isotonic,0.16637632801698193,1,0.0058567055012640305,0.9775132275132274,0.9801587301587301,0.18218284801064813,0.051784737507581245,57,21
7,1,7,enet_raw,enet,raw,0.16360681742179575,0.7,0.005254545348133154,0.9933862433862436,0.9906593406593407,0.1205554962552813,0.03781308374005171,57,21
7,1,7,enet_sigmoid,enet,sigmoid,0.16360681742179575,0.7,0.005254545348133154,0.9933862433862436,0.9906593406593407,0.11316998685365705,0.034732043647096346,57,21
7,1,7,enet_isotonic,enet,isotonic,0.16360681742179575,0.7,0.005254545348133154,0.9880952380952381,0.9861344537815125,0.13279488470908177,0.030468684533302513,57,21
8,1,8,ridge_raw,ridge,raw,0.2296401827594373,0,0.05097948512402323,0.9918367346938777,0.9892144892144892,0.12754999902987074,0.03385856477750434,56,21
8,1,8,ridge_sigmoid,ridge,sigmoid,0.2296401827594373,0,0.05097948512402323,0.9918367346938777,0.9892144892144892,0.0952377986179269,0.02786913429285671,56,21
8,1,8,ridge_isotonic,ridge,isotonic,0.2296401827594373,0,0.05097948512402323,0.9904761904761906,0.9880952380952381,0.09065578442843675,0.024248929946301054,56,21
8,1,8,lasso_raw,lasso,raw,0.20478041259138735,1,0.012337689287331319,0.9714285714285719,0.9741565731983851,0.16120398998405072,0.0367246473087703,56,21
8,1,8,lasso_sigmoid,lasso,sigmoid,0.20478041259138735,1,0.012337689287331319,0.9714285714285719,0.9741565731983851,0.1959577648056378,0.032669174405581994,56,21
8,1,8,lasso_isotonic,lasso,isotonic,0.20478041259138735,1,0.012337689287331319,0.9789115646258504,0.9802474861998671,0.1374631783813779,0.03083852539444424,56,21
8,1,8,enet_raw,enet,raw,0.1659012183243446,0.1,0.010007480161658084,0.9931972789115647,0.9906593406593407,0.09933490618627275,0.02873304041864333,56,21
8,1,8,enet_sigmoid,enet,sigmoid,0.1659012183243446,0.1,0.010007480161658084,0.9931972789115647,0.9906593406593407,0.08912710105761944,0.02701221282888193,56,21
8,1,8,enet_isotonic,enet,isotonic,0.1659012183243446,0.1,0.010007480161658084,0.991156462585034,0.9886699507389163,0.08787951349272781,0.0247490921383273,56,21
9,1,9,ridge_raw,ridge,raw,0.24275770643278458,0,0.05589544060181116,1,1,0.10276622512918872,0.02294510719654378,56,21
9,1,9,ridge_sigmoid,ridge,sigmoid,0.24275770643278458,0,0.05589544060181116,1,1,0.045338311393623605,0.011199651224649542,56,21
9,1,9,ridge_isotonic,ridge,isotonic,0.24275770643278458,0,0.05589544060181116,1,1,0.02709669977448177,0.004137203809678716,56,21
9,1,9,lasso_raw,lasso,raw,0.18296722370744567,1,0.005855694408357636,1,1,0.06989987063216864,0.01695296981826622,56,21
9,1,9,lasso_sigmoid,lasso,sigmoid,0.18296722370744567,1,0.005855694408357636,1,1,0.05720597628859674,0.015181312524531185,56,21
9,1,9,lasso_isotonic,lasso,isotonic,0.18296722370744567,1,0.005855694408357636,0.9993197278911564,0.9989177489177489,0.05034735060839132,0.01527536675561199,56,21
9,1,9,enet_raw,enet,raw,0.16267796405391752,0.1,0.008300295529841921,1,1,0.06260788535946628,0.014334483031619525,56,21
9,1,9,enet_sigmoid,enet,sigmoid,0.16267796405391752,0.1,0.008300295529841921,1,1,0.044964051061763745,0.011630588915548372,56,21
9,1,9,enet_isotonic,enet,isotonic,0.16267796405391752,0.1,0.008300295529841921,1,1,0.03930947761152221,0.011107841454657985,56,21
10,1,10,ridge_raw,ridge,raw,0.22387279998194687,0,0.04615310096150751,0.9891156462585036,0.9843069973504757,0.1250443861738023,0.03438571884415853,56,21
10,1,10,ridge_sigmoid,ridge,sigmoid,0.22387279998194687,0,0.04615310096150751,0.9891156462585036,0.9843069973504757,0.13029182185601162,0.03720316044441134,56,21
10,1,10,ridge_isotonic,ridge,isotonic,0.22387279998194687,0,0.04615310096150751,0.9802721088435375,0.9775569877073637,0.148786142123543,0.03462662566286144,56,21
10,1,10,lasso_raw,lasso,raw,0.16585225334281314,1,0.0040141613528989015,0.9945578231292518,0.9913330286001093,0.10637066715162356,0.036097111829963294,56,21
10,1,10,lasso_sigmoid,lasso,sigmoid,0.16585225334281314,1,0.0040141613528989015,0.9945578231292518,0.9913330286001093,0.12237844390934992,0.04210408471059768,56,21
10,1,10,lasso_isotonic,lasso,isotonic,0.16585225334281314,1,0.0040141613528989015,0.9931972789115647,0.9895124716553287,0.12051193517987654,0.04364414076027537,56,21
10,1,10,enet_raw,enet,raw,0.16565451399385267,0.5,0.00881107425859296,0.9918367346938777,0.9875658761528326,0.11032202458638372,0.03419847988558412,56,21
10,1,10,enet_sigmoid,enet,sigmoid,0.16565451399385267,0.5,0.00881107425859296,0.9918367346938777,0.9875658761528326,0.13132194198029945,0.04124728218673132,56,21
10,1,10,enet_isotonic,enet,isotonic,0.16565451399385267,0.5,0.00881107425859296,0.9931972789115647,0.9895124716553287,0.13193390897804458,0.044095757574383374,56,21
11,2,1,ridge_raw,ridge,raw,0.25088817183861745,0,0.061223885049951327,0.9987373737373737,0.9979787998562702,0.12336398684960516,0.029488112779855455,58,22
11,2,1,ridge_sigmoid,ridge,sigmoid,0.25088817183861745,0,0.061223885049951327,0.9987373737373737,0.9979787998562702,0.06323786165574537,0.017837913544672714,58,22
11,2,1,ridge_isotonic,ridge,isotonic,0.25088817183861745,0,0.061223885049951327,0.9949494949494949,0.9934810487318324,0.0706242493251709,0.01940550353351646,58,22
11,2,1,lasso_raw,lasso,raw,0.2573651824592572,1,0.017847087363291696,1,1,0.10302023843136925,0.022263263775238466,58,22
11,2,1,lasso_sigmoid,lasso,sigmoid,0.2573651824592572,1,0.017847087363291696,1,1,0.053873512154417866,0.012518754698481488,58,22
11,2,1,lasso_isotonic,lasso,isotonic,0.2573651824592572,1,0.017847087363291696,0.9993686868686869,0.9990118577075099,0.04250124150105627,0.011245030520059937,58,22
11,2,1,enet_raw,enet,raw,0.18358156818362853,0.1,0.013190286181013956,1,1,0.07355800503494596,0.01654023633777433,58,22
11,2,1,enet_sigmoid,enet,sigmoid,0.18358156818362853,0.1,0.013190286181013956,1,1,0.04970429471920264,0.012239767597220275,58,22
11,2,1,enet_isotonic,enet,isotonic,0.18358156818362853,0.1,0.013190286181013956,0.9968434343434344,0.9957912457912458,0.05659975466793264,0.015292339028708486,58,22
12,2,2,ridge_raw,ridge,raw,0.24418367438039423,0,0.0562638892117426,1,1,0.11886803930461477,0.02667463277209842,58,22
12,2,2,ridge_sigmoid,ridge,sigmoid,0.24418367438039423,0,0.0562638892117426,1,1,0.061977243504780115,0.015710650742045702,58,22
12,2,2,ridge_isotonic,ridge,isotonic,0.24418367438039423,0,0.0562638892117426,1,1,0.03231433859985615,0.0051336918564318535,58,22
12,2,2,lasso_raw,lasso,raw,0.19631053037892,1,0.0077919093370957,1,1,0.08641006719952207,0.019657876330544593,58,22
12,2,2,lasso_sigmoid,lasso,sigmoid,0.19631053037892,1,0.0077919093370957,1,1,0.06523367140055306,0.015006200340685604,58,22
12,2,2,lasso_isotonic,lasso,isotonic,0.19631053037892,1,0.0077919093370957,1,1,0.04393989242824686,0.011054504328366022,58,22
12,2,2,enet_raw,enet,raw,0.18254254202662562,0.1,0.013303537035541943,1,1,0.06936433860671515,0.01383225878761055,58,22
12,2,2,enet_sigmoid,enet,sigmoid,0.18254254202662562,0.1,0.013303537035541943,1,1,0.045237128105890125,0.00915773361773881,58,22
12,2,2,enet_isotonic,enet,isotonic,0.18254254202662562,0.1,0.013303537035541943,1,1,0.022825842390213087,0.003205586265475959,58,22
13,2,3,ridge_raw,ridge,raw,0.246826820183826,0,0.060837583183864945,0.9960317460317462,0.9939182194616977,0.1477583756711488,0.038158460848371975,57,21
13,2,3,ridge_sigmoid,ridge,sigmoid,0.246826820183826,0,0.060837583183864945,0.9960317460317462,0.9939182194616977,0.10048401635676682,0.02784550451977801,57,21
13,2,3,ridge_isotonic,ridge,isotonic,0.246826820183826,0,0.060837583183864945,0.9834656084656085,0.9847127931051085,0.11547477537354371,0.024957766376552795,57,21
13,2,3,lasso_raw,lasso,raw,0.18772532484695156,1,0.008425313981987561,0.9973544973544974,0.9957651044607566,0.13053494855050699,0.03766844338352375,57,21
13,2,3,lasso_sigmoid,lasso,sigmoid,0.18772532484695156,1,0.008425313981987561,0.9973544973544974,0.9957651044607566,0.10392985335981342,0.03165998461335622,57,21
13,2,3,lasso_isotonic,lasso,isotonic,0.18772532484695156,1,0.008425313981987561,0.996031746031746,0.9934975307646114,0.10864021839081797,0.03287922915287338,57,21
13,2,3,enet_raw,enet,raw,0.16191104340755538,0.3,0.00695671535219592,0.996031746031746,0.9934408414222079,0.1146061067507644,0.033413941561753896,57,21
13,2,3,enet_sigmoid,enet,sigmoid,0.16191104340755538,0.3,0.00695671535219592,0.996031746031746,0.9934408414222079,0.09772435600419609,0.030968089735549466,57,21
13,2,3,enet_isotonic,enet,isotonic,0.16191104340755538,0.3,0.00695671535219592,0.9947089947089948,0.9912196499153021,0.10921221348258252,0.03827264302650567,57,21
14,2,4,ridge_raw,ridge,raw,0.25177799600703576,0,0.060831496020304875,0.9973544973544974,0.9957651044607566,0.11255270608037744,0.028723256741131468,57,21
14,2,4,ridge_sigmoid,ridge,sigmoid,0.25177799600703576,0,0.060831496020304875,0.9973544973544974,0.9957651044607566,0.06423247921893394,0.01904574445943131,57,21
14,2,4,ridge_isotonic,ridge,isotonic,0.25177799600703576,0,0.060831496020304875,0.996031746031746,0.9942874585731728,0.06216405468984041,0.01829804764615532,57,21
14,2,4,lasso_raw,lasso,raw,0.1727700699725263,1,0.006372803349663314,0.9986772486772487,0.9977839620696763,0.07303713656470899,0.018344666452826477,57,21
14,2,4,lasso_sigmoid,lasso,sigmoid,0.1727700699725263,1,0.006372803349663314,0.9986772486772487,0.9977839620696763,0.053737714600428484,0.014704303456606506,57,21
14,2,4,lasso_isotonic,lasso,isotonic,0.1727700699725263,1,0.006372803349663314,0.9986772486772487,0.9979296066252588,0.04606570064328828,0.013120346945174438,57,21
14,2,4,enet_raw,enet,raw,0.16131597321076166,0.7,0.004746835640419528,0.9947089947089949,0.9922222222222222,0.08029967352201209,0.022275563460034276,57,21
14,2,4,enet_sigmoid,enet,sigmoid,0.16131597321076166,0.7,0.004746835640419528,0.9947089947089949,0.9922222222222222,0.07266274836980563,0.02308809629257572,57,21
14,2,4,enet_isotonic,enet,isotonic,0.16131597321076166,0.7,0.004746835640419528,0.996031746031746,0.9947089947089947,0.051836676585392524,0.01505499860838457,57,21
15,2,5,ridge_raw,ridge,raw,0.24592643941400247,0,0.06110321085850055,0.9920634920634921,0.9877901463615749,0.1316220007910441,0.03611524784033341,57,21
15,2,5,ridge_sigmoid,ridge,sigmoid,0.24592643941400247,0,0.06110321085850055,0.9920634920634921,0.9877901463615749,0.11533955343004734,0.035369037283690855,57,21
15,2,5,ridge_isotonic,ridge,isotonic,0.24592643941400247,0,0.06110321085850055,0.9900793650793651,0.9855820105820106,0.12279439455773611,0.03503967737819599,57,21
15,2,5,lasso_raw,lasso,raw,0.1824886817049253,1,0.007025384412582392,0.9947089947089948,0.991593956423149,0.10005271816172773,0.03016371419760438,57,21
15,2,5,lasso_sigmoid,lasso,sigmoid,0.1824886817049253,1,0.007025384412582392,0.9947089947089948,0.991593956423149,0.09411360665975653,0.030146543284606267,57,21
15,2,5,lasso_isotonic,lasso,isotonic,0.1824886817049253,1,0.007025384412582392,0.9947089947089947,0.9916666666666667,0.0937230636732202,0.02943521371983798,57,21
15,2,5,enet_raw,enet,raw,0.16217996187474387,0.3,0.009236521256662108,0.9933862433862434,0.9894861436010504,0.10416362662302656,0.03121206889965427,57,21
15,2,5,enet_sigmoid,enet,sigmoid,0.16217996187474387,0.3,0.009236521256662108,0.9933862433862434,0.9894861436010504,0.10603511489252723,0.032511034319778,57,21
15,2,5,enet_isotonic,enet,isotonic,0.16217996187474387,0.3,0.009236521256662108,0.9933862433862434,0.99,0.10766826446115485,0.03177724742860863,57,21
16,2,6,ridge_raw,ridge,raw,0.22155466156135772,0,0.05057353270666442,0.9735449735449742,0.9747667015524158,0.15231139031195046,0.03769147186191718,57,21
16,2,6,ridge_sigmoid,ridge,sigmoid,0.22155466156135772,0,0.05057353270666442,0.9735449735449742,0.9747667015524158,0.21043182035183255,0.03937570616479071,57,21
16,2,6,ridge_isotonic,ridge,isotonic,0.22155466156135772,0,0.05057353270666442,0.9583333333333334,0.9545245898629358,0.5036299007567879,0.039106099856588875,57,21
16,2,6,lasso_raw,lasso,raw,0.1803989880360654,1,0.008436173707609167,0.9775132275132282,0.9784088599878074,0.14999938630878487,0.03738534768774374,57,21
16,2,6,lasso_sigmoid,lasso,sigmoid,0.1803989880360654,1,0.008436173707609167,0.9775132275132282,0.9784088599878074,0.18574815785150803,0.03997703844784793,57,21
16,2,6,lasso_isotonic,lasso,isotonic,0.1803989880360654,1,0.008436173707609167,0.978835978835979,0.9806960179300604,0.1516974944217785,0.03867483867420438,57,21
16,2,6,enet_raw,enet,raw,0.15308052034685818,0.5,0.006063607268127034,0.9735449735449742,0.9747667015524158,0.1588224196377,0.03911313053786384,57,21
16,2,6,enet_sigmoid,enet,sigmoid,0.15308052034685818,0.5,0.006063607268127034,0.9735449735449742,0.9747667015524158,0.20071911974174028,0.04326210747934726,57,21
16,2,6,enet_isotonic,enet,isotonic,0.15308052034685818,0.5,0.006063607268127034,0.9503968253968254,0.9480488691015007,0.5241315351554434,0.04731227051775128,57,21
17,2,7,ridge_raw,ridge,raw,0.24535546920087756,0,0.055535661675119925,0.9973544973544974,0.9957651044607566,0.08998295915244867,0.02127754259150744,57,21
17,2,7,ridge_sigmoid,ridge,sigmoid,0.24535546920087756,0,0.055535661675119925,0.9973544973544974,0.9957651044607566,0.06491995493743959,0.02094891753162737,57,21
17,2,7,ridge_isotonic,ridge,isotonic,0.24535546920087756,0,0.055535661675119925,0.9973544973544974,0.9957651044607566,0.07734102152788616,0.02467238973281608,57,21
17,2,7,lasso_raw,lasso,raw,0.17261926838586042,1,0.003653875696940335,1,1,0.06607718864050614,0.019952815575360335,57,21
17,2,7,lasso_sigmoid,lasso,sigmoid,0.17261926838586042,1,0.003653875696940335,1,1,0.07026858137130795,0.02272024113679487,57,21
17,2,7,lasso_isotonic,lasso,isotonic,0.17261926838586042,1,0.003653875696940335,1,1,0.06625555488522683,0.02186810479831571,57,21
17,2,7,enet_raw,enet,raw,0.17054828664493005,0.9,0.004455693407396774,1,1,0.06195604841920953,0.017257376891816334,57,21
17,2,7,enet_sigmoid,enet,sigmoid,0.17054828664493005,0.9,0.004455693407396774,1,1,0.06173597076611291,0.01918852233036931,57,21
17,2,7,enet_isotonic,enet,isotonic,0.17054828664493005,0.9,0.004455693407396774,0.9986772486772487,0.9979296066252588,0.05860810970689691,0.018805098555306005,57,21
18,2,8,ridge_raw,ridge,raw,0.21864800535209056,0,0.038243183327486156,1,1,0.10996358613846811,0.029508187085782154,56,21
18,2,8,ridge_sigmoid,ridge,sigmoid,0.21864800535209056,0,0.038243183327486156,1,1,0.04780995196173095,0.011036383663111625,56,21
18,2,8,ridge_isotonic,ridge,isotonic,0.21864800535209056,0,0.038243183327486156,1,1,0.039061890893793944,0.010891627473352053,56,21
18,2,8,lasso_raw,lasso,raw,0.17864302902379536,1,0.005296246338895291,1,1,0.08308637802811995,0.025172383751884984,56,21
18,2,8,lasso_sigmoid,lasso,sigmoid,0.17864302902379536,1,0.005296246338895291,1,1,0.06008808511100952,0.018036190464841638,56,21
18,2,8,lasso_isotonic,lasso,isotonic,0.17864302902379536,1,0.005296246338895291,0.998639455782313,0.9979296066252588,0.06308730203921455,0.019701130226133616,56,21
18,2,8,enet_raw,enet,raw,0.17055239985507123,0.5,0.008012832258139504,1,1,0.08272002647831718,0.023059045863335098,56,21
18,2,8,enet_sigmoid,enet,sigmoid,0.17055239985507123,0.5,0.008012832258139504,1,1,0.04766642499327457,0.011916651879999449,56,21
18,2,8,enet_isotonic,enet,isotonic,0.17055239985507123,0.5,0.008012832258139504,1,1,0.0444054031099363,0.013292173835703533,56,21
19,2,9,ridge_raw,ridge,raw,0.23954217637023759,0,0.05562367802310891,1,1,0.11847100470436234,0.0306281998183709,56,21
19,2,9,ridge_sigmoid,ridge,sigmoid,0.23954217637023759,0,0.05562367802310891,1,1,0.05786919607903853,0.017068849857850763,56,21
19,2,9,ridge_isotonic,ridge,isotonic,0.23954217637023759,0,0.05562367802310891,1,1,0.05297353021965676,0.015267475349011551,56,21
19,2,9,lasso_raw,lasso,raw,0.1763711724309092,1,0.007018912097490813,0.9809523809523812,0.980672268907563,0.13709542365135305,0.031963457185388684,56,21
19,2,9,lasso_sigmoid,lasso,sigmoid,0.1763711724309092,1,0.007018912097490813,0.9809523809523812,0.980672268907563,0.14809789512325222,0.02860407634327597,56,21
19,2,9,lasso_isotonic,lasso,isotonic,0.1763711724309092,1,0.007018912097490813,0.9816326530612245,0.9848955392433653,0.13711012866910585,0.032970570939190993,56,21
19,2,9,enet_raw,enet,raw,0.17490009101968026,0.5,0.00881616271537169,0.9931972789115647,0.9906593406593407,0.10218461808261335,0.027368874922784454,56,21
19,2,9,enet_sigmoid,enet,sigmoid,0.17490009101968026,0.5,0.00881616271537169,0.9931972789115647,0.9906593406593407,0.09116331362874115,0.022930852182044947,56,21
19,2,9,enet_isotonic,enet,isotonic,0.17490009101968026,0.5,0.00881616271537169,0.9809523809523809,0.9833333333333333,0.11120256556397418,0.02076535479758376,56,21
20,2,10,ridge_raw,ridge,raw,0.2533446982873028,0,0.06141042079360717,1,1,0.09641597178691608,0.017530320071618147,56,21
20,2,10,ridge_sigmoid,ridge,sigmoid,0.2533446982873028,0,0.06141042079360717,1,1,0.030709443112848463,0.004264330346246041,56,21
20,2,10,ridge_isotonic,ridge,isotonic,0.2533446982873028,0,0.06141042079360717,1,1,0.020525253595780012,0.0016554352523773107,56,21
20,2,10,lasso_raw,lasso,raw,0.2500316861973925,1,0.017901463522378747,1,1,0.0844778803157068,0.01557443439014388,56,21
20,2,10,lasso_sigmoid,lasso,sigmoid,0.2500316861973925,1,0.017901463522378747,1,1,0.03621027147238643,0.007141716264594406,56,21
20,2,10,lasso_isotonic,lasso,isotonic,0.2500316861973925,1,0.017901463522378747,1,1,0.025848039035592685,0.005868998203294323,56,21
20,2,10,enet_raw,enet,raw,0.17099676482150988,0.5,0.007362916014245262,1,1,0.05123546528540288,0.008757781282648074,56,21
20,2,10,enet_sigmoid,enet,sigmoid,0.17099676482150988,0.5,0.007362916014245262,1,1,0.033445825607263,0.005512329076325708,56,21
20,2,10,enet_isotonic,enet,isotonic,0.17099676482150988,0.5,0.007362916014245262,0.9999999999999999,1,0.014601136778778756,9.966976374959856e-4,56,21
21,3,1,ridge_raw,ridge,raw,0.23651812134025552,0,0.04589769800857335,1,1,0.05719249627705693,0.010013565819878566,58,22
21,3,1,ridge_sigmoid,ridge,sigmoid,0.23651812134025552,0,0.04589769800857335,1,1,0.01829378387358615,0.004771831379083876,58,22
21,3,1,ridge_isotonic,ridge,isotonic,0.23651812134025552,0,0.04589769800857335,1,1,0.014765980549423742,0.00410897194363791,58,22
21,3,1,lasso_raw,lasso,raw,0.26128059720128993,1,0.01941125122536397,1,1,0.067876363311325,0.013895092530077187,58,22
21,3,1,lasso_sigmoid,lasso,sigmoid,0.26128059720128993,1,0.01941125122536397,1,1,0.030103992831759987,0.008247078277703119,58,22
21,3,1,lasso_isotonic,lasso,isotonic,0.26128059720128993,1,0.01941125122536397,0.9993686868686869,0.9990118577075099,0.03143061825409901,0.010087701815090597,58,22
21,3,1,enet_raw,enet,raw,0.19342119408044509,0.5,0.008762315359682919,1,1,0.03531042533587241,0.0060364894915053745,58,22
21,3,1,enet_sigmoid,enet,sigmoid,0.19342119408044509,0.5,0.008762315359682919,1,1,0.017749080476224918,0.004400618896752551,58,22
21,3,1,enet_isotonic,enet,isotonic,0.19342119408044509,0.5,0.008762315359682919,1,1,0.012434237337207703,0.002635560847982877,58,22
22,3,2,ridge_raw,ridge,raw,0.2600948976264767,0,0.06654598586087954,0.9974747474747475,0.9958634909227795,0.11116955953188036,0.024046281938739294,58,22
22,3,2,ridge_sigmoid,ridge,sigmoid,0.2600948976264767,0,0.06654598586087954,0.9974747474747475,0.9958634909227795,0.05582331553739092,0.01609482305599152,58,22
22,3,2,ridge_isotonic,ridge,isotonic,0.2600948976264767,0,0.06654598586087954,0.985479797979798,0.9762845849802372,0.2524417097617676,0.01842957374528514,58,22
22,3,2,lasso_raw,lasso,raw,0.1855782409217205,1,0.0069714623072775666,0.9974747474747475,0.9958634909227795,0.08081657565913174,0.02277431323698953,58,22
22,3,2,lasso_sigmoid,lasso,sigmoid,0.1855782409217205,1,0.0069714623072775666,0.9974747474747475,0.9958634909227795,0.06771971171624469,0.02072991534213428,58,22
22,3,2,lasso_isotonic,lasso,isotonic,0.1855782409217205,1,0.0069714623072775666,0.9974747474747475,0.9958634909227795,0.06177458035422336,0.01951897019676358,58,22
22,3,2,enet_raw,enet,raw,0.16380046713950375,0.7,0.00473144199630441,0.9974747474747475,0.9958634909227795,0.0681898083244687,0.019189776245101556,58,22
22,3,2,enet_sigmoid,enet,sigmoid,0.16380046713950375,0.7,0.00473144199630441,0.9974747474747475,0.9958634909227795,0.06185475175802678,0.018066532145202503,58,22
22,3,2,enet_isotonic,enet,isotonic,0.16380046713950375,0.7,0.00473144199630441,0.9974747474747476,0.9958592132505176,0.06399635109457225,0.020478763568111583,58,22
23,3,3,ridge_raw,ridge,raw,0.22813796547936516,0,0.04223164590013136,0.9933862433862436,0.9906593406593407,0.10093152284742751,0.025535989371585507,57,21
23,3,3,ridge_sigmoid,ridge,sigmoid,0.22813796547936516,0,0.04223164590013136,0.9933862433862436,0.9906593406593407,0.0759060929158848,0.018471887463455936,57,21
23,3,3,ridge_isotonic,ridge,isotonic,0.22813796547936516,0,0.04223164590013136,0.9867724867724867,0.9853174603174603,0.09563852635979483,0.01821554155111314,57,21
23,3,3,lasso_raw,lasso,raw,0.18986499071886995,1,0.006418834665495335,0.9947089947089949,0.9922222222222222,0.06584173680311901,0.01691420341012432,57,21
23,3,3,lasso_sigmoid,lasso,sigmoid,0.18986499071886995,1,0.006418834665495335,0.9947089947089949,0.9922222222222222,0.05986885651950833,0.016372648160798156,57,21
